vent_id,scene_id,observed,date,plume_latitude,plume_longitude,plume_id,emission_auto,emission_uncertainty_auto,qc_missing,qc_qc,qc
153,GAO20220428t154635p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
153,GAO20220422t151917p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
153,GAO20220422t150848p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
153,GAO20220419t152826p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
154,GAO20220923t165226p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
154,GAO20220923t164450p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
154,GAO20220428t160924p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
154,GAO20220428t160140p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
154,GAO20220423t172858p0000,True,2022-04-23,,,,0.0,50.0,none,,fail
154,GAO20220422t154027p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
154,GAO20220419t160705p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
154,GAO20220419t155053p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
155,GAO20220923t165226p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
155,GAO20220428t160924p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
155,GAO20220423t172858p0000,True,2022-04-23,,,,0.0,50.0,none,,fail
155,GAO20220422t154027p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
155,GAO20220419t160705p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
156,GAO20220923t164450p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
156,GAO20220428t160140p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
156,GAO20220422t153007p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
156,GAO20220419t155053p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
157,GAO20220428t160140p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
157,GAO20220422t153007p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
157,GAO20220419t155053p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
158,GAO20220923t164450p0000,True,2022-09-23,33.45735712,-87.14099788,GAO20220923t164450p0000-C,735.7008089602214,610.257052638793,,pass,pass
158,GAO20220428t160140p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
158,GAO20220422t153007p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
158,GAO20220419t155053p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
159,GAO20220923t164450p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
159,GAO20220923t163623p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
159,GAO20220428t160140p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
159,GAO20220428t155431p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
159,GAO20220422t153007p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
159,GAO20220419t155053p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
159,GAO20220419t154146p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
161,GAO20220923t174201p0000,True,2022-09-23,33.54414,-87.308289,GAO20220923t174201p0000-A,824.5795502694947,244.1582823340513,,pass,pass
161,GAO20220428t164817p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
161,GAO20220422t165446p0000,True,2022-04-22,33.54399,-87.308298,GAO20220422t165446p0000-A,998.7905195403332,201.659342789667,,pass,pass
161,GAO20220422t164212p0000,True,2022-04-22,33.543988,-87.308238,GAO20220422t164212p0000-A,845.6745857634204,230.46965588257925,,pass,pass
161,GAO20220419t170408p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
162,GAO20220923t175137p0000,True,2022-09-23,,,,0.0,50.0,none,,fail
162,GAO20220428t165558p0000,True,2022-04-28,,,,0.0,50.0,none,,fail
162,GAO20220422t170740p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
162,GAO20220422t165446p0000,True,2022-04-22,,,,0.0,50.0,none,,fail
162,GAO20220419t171816p0000,True,2022-04-19,,,,0.0,50.0,none,,fail
189,ang20221014t182827,True,2022-10-14,37.25053288,-81.89830545,ang20221014t182827-B,1636.9036007281518,812.9890943419165,,pass,pass
190,ang20221014t185154,True,2022-10-14,37.233743,-81.850938,ang20221014t185154-B,7575.749963631855,1119.5844259151863,,pass,pass
192,ang20220929t175528,True,2022-09-29,37.174294,-81.879163,ang20220929t175528-A,4784.634692581202,1409.4620598778909,,pass,pass
193,ang20221014t185154,True,2022-10-14,,,,0.0,50.0,none,,fail
193,ang20220929t194238,True,2022-09-29,,,,0.0,50.0,none,,fail
195,ang20220929t182318,True,2022-09-29,,,,0.0,50.0,none,,fail
195,ang20220929t175528,True,2022-09-29,,,,0.0,50.0,none,,fail
196,ang20221014t185154,True,2022-10-14,,,,0.0,50.0,none,,fail
196,ang20220929t194238,True,2022-09-29,,,,0.0,50.0,none,,fail
196,ang20220929t180755,True,2022-09-29,,,,0.0,50.0,none,,fail
198,ang20220929t174215,True,2022-09-29,,,,0.0,50.0,none,,fail
200,ang20221014t165055,True,2022-10-14,37.551402,-82.410826,ang20221014t165055-A,1538.3583979446455,624.9271271385104,,pass,pass
200,ang20221014t164433,True,2022-10-14,,,,0.0,50.0,none,,fail
204,GAO20221020t202758p0000,True,2022-10-20,38.880552,-107.462574,GAO20221020t202758p0000-A,1416.9252635504038,245.82796847176616,,pass,pass
204,GAO20221019t205436p0000,True,2022-10-19,38.88061,-107.462533,GAO20221019t205436p0000-A,746.3918815051155,356.9667378344981,,pass,pass
204,GAO20221018t203814p0000,True,2022-10-18,38.880605,-107.462572,GAO20221018t203814p0000-A,1082.2310185570816,338.2385091738738,,pass,pass
204,GAO20200805t170114p0000,True,2020-08-05,38.880634,-107.462604,GAO20200805t170114p0000-A,1628.2372774029695,688.2127360478252,,pass,pass
204,GAO20200731t183752p0000,True,2020-07-31,38.880611,-107.462613,GAO20200731t183752p0000-A,1816.876314804568,754.5297164089495,,pass,pass
205,GAO20200731t174219p0000,True,2020-07-31,39.6827,-110.5453,GAO20200731t174219p0000-A,458.5208960162389,22.62714885186501,,pass,pass
207,ang20220502t170537,True,2022-05-02,36.792583,-108.388953,ang20220502t170537-A,1031.471971757849,98.07806524550874,,pass,pass
207,ang20220501t163231,True,2022-05-01,36.792667,-108.389029,ang20220501t163231-A,3209.683520238161,2152.6946239275826,,pass,pass
207,ang20220325t173925,True,2022-03-25,36.793308,-108.389105,ang20220325t173925-A,1104.5662271370786,472.14739309598303,,pass,pass
207,ang20220323t190401,True,2022-03-23,36.792945,-108.388937,ang20220323t190401-A,852.5452130593122,152.00487128996855,,pass,pass
207,ang20220323t184723,True,2022-03-23,36.792961,-108.389035,ang20220323t184723-A,836.3663097457048,161.91210474590503,,pass,pass
207,GAO20200804t171401p0000,True,2020-08-04,36.792565,-108.388968,GAO20200804t171401p0000-A,591.9894099960628,330.2060704307329,,pass,pass
207,ang20150420t181345,True,2015-04-20,,,,0.0,50.0,none,,fail
210,ang20221016t172356,True,2022-10-16,,,,0.0,50.0,none,,fail
210,ang20221011t160929,True,2022-10-11,,,,0.0,50.0,none,,fail
210,ang20221003t155912,True,2022-10-03,,,,0.0,50.0,none,,fail
211,ang20221024t174902,True,2022-10-24,,,,0.0,50.0,none,,fail
211,ang20221009t181144,True,2022-10-09,,,,0.0,50.0,none,,fail
211,GAO20210521t155242p0000,True,2021-05-21,,,,0.0,50.0,none,,fail
211,GAO20210515t144158p0000,True,2021-05-15,39.878195,-80.170593,GAO20210515t144158p0000-A,600.9759351801908,265.2992959287904,,pass,pass
211,GAO20210514t132657p0000,True,2021-05-14,39.8782,-80.1707,GAO20210514t132657p0000-1,150.50349961872303,99.4084730195568,,pass,pass
